Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,Downlink Tone,County,Op Status,Sponsor,Coordination,Last update,Coverage,Web links,Links,Nets,DMR Enabled,Color Code,Wide Network,Affiliate,Notes,Features,Talkgroups,Colorado,Southern Colorado,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,EchoLink,AllStar,On-air,IRLP,Grid,Commands,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,YSF Digital Enabled,DG-ID,Location Photo,Feed,Denver Regional,Northern Colorado,Local/Cluster,Local Network,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
448.275,-5,156.7,W0BG,Aurora,CO,OPEN,,236.4,NE,,448.275,443.275,156.7,,Arapahoe,On-Air,W0BG,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,,236.4,NE,,447.975,442.975,107.2,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),CCARC,,Wide area: Boulder/Longmont area.,,,,,,,,,Closed autopatch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.46,-0.6,107.2,W0CRA,"Boulder, Eldorado Mountain",CO,OPEN,EI,236.4,NE,,145.46,144.86,107.2,107.2,Boulder,On-Air,Colorado Repeater Association (CRA),CCARC,,Boulder/Denver Metro,,"Full-time to  
        145.16000 (W0CRA) at Colorado Springs, Cheyenne Mountain, CO .
 


Full-time to  
        147.22500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,CRA VHF Link System,,"Closed autopatch, e-power.",,,,,,,,,,,,,,,347086,,,3990,,Member-only IRLP and Echolink node,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.02,-1.6,,W0IA,"Boulder, Lee Hill",CO,OPEN,E,236.4,NE,,224.02,222.42,,,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,,Denver metro area.,RMVHS repeaters,"Full-time to  
        449.55000 (W0IA) at Boulder, CO .",,,,,,,8,,,,,,,,,,,,,,,217336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,94.8,N0ZUQ,Aurora,CO,OPEN,,236.4,NE,,448.4,443.4,94.8,,Arapahoe,On-Air,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445.05,-5,CC1,N0SZ,"Boulder, Lee Hill",CO,OPEN,,236.4,NE,,445.05,440.05,,,Boulder,On-Air,Rocky Mountain Ham Radio,CCARC,,Wide area,,,,,1,BrandMeister,,,BrandMeister Network,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BrandMeister US,,,,,,,,,,,,,,,,,,,,
446.9875,-5,CC7,N0SZ,"Boulder, Lee Hill",CO,OPEN,,236.4,NE,,446.9875,441.9875,,,Boulder,On-Air,Rocky Mountain Ham Radio,,,,,"Full-time to  
        446.95000 (K7PFJ) at Colorado Springs, Almagre Mountain, CO .
 


Full-time to the  Colorado TRBO System .",,,7,,,,Linked on Time Slot 2 to  Almagre Mtn  (446.950).,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.825,-5,,WN7ANT,Aurora,CO,OPEN,W,236.4,NE,,448.825,443.825,,,Arapahoe,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,,,,,,,30584,,,,,,,,,,,,,,,,,,,
448.5,-5,100,KB0UDD,"Aurora, Smokey Hill",CO,OPEN,,236.5,NE,,448.5,443.5,100,,Denver,On-Air,Castle Rock Repeater Group,CCARC,,Greater Denver area.,,"Full-time to  
        145.40000 (KB0UDD) at Aurora, Smoky Hill, CO .",,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,103.5,W0WYX,Broomfield,CO,OPEN,,237,NE,,449.825,444.825,103.5,,Boulder,On-Air,Rocky Mountain Radio League,CCARC,,Along the foothills and into Boulder where the 94 repeater is shadowed.,Repeater,,"Colorado WX: Daily at 06:30. 
RMRL: Mod at 20:30. 
Astronomy: Tue at 19:00. 
Amateur Radio Events: Tue at 20:00.",,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.925,-5,131.8,W0LMA,Broomfield,CO,OPEN,,237,NE,,448.925,443.925,131.8,,Boulder,On-Air,W0LMA,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25.8,100,KI0HC,Parker,CO,OPEN,,237.9,NE,,927.8375,902.025,,,Douglas,On-Air,,CCARC,,This repeater is east of parker so it covers up in the foothills. You can hilltop into Wyoming &amp; on I-80 west to MM323 The Abraham Lincoln Monument. South I-25 to Fountain MM125. The hills are your friends in the 900 world!,,,,,,,,"Offset is -25.8125 
In Nac 294 Out Nac 293",,,,,,,,,,,,,,,,,,,,,,,294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.8625,-20,,KC0DS,Boulder,CO,OPEN,,238.4,NE,,1283.8625,1263.8625,,,Boulder,On-Air,Boulder County ARES,CCARC,,20,,,,,,,,,E-power.,,,,,,,,,,,,,KC0DS (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.3875,-0.6,,KC0DS,Boulder,CO,OPEN,,238.4,NE,,145.3875,144.7875,,,Boulder,On-Air,Boulder County ARES,CCARC,,20,http://bouldercountyares.org/technical/d-star,,,,,,,,E-power.,,,,,,,,,,,,,KC0DS (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,238.6,NE,,147.045,147.645,123,CSQ,Adams,On-Air,Northglenn RA,CCARC,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.03,0.6,100,KI0HG,"Allenspark, AFPD Station #5",CO,OPEN,,238.7,NNE,,147.03,147.63,100,,Boulder,On-Air,KI0HG,CCARC,,,,,,,,,Boulder County Amateur Radio Emergency Service,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,91.5,K0DK,Boulder,CO,OPEN,E,239.1,NE,,146.73,146.13,91.5,91.5,Boulder,Off-Air,BARC,CCARC,,Local,http://www.ked-wireless.com/products1.htm,,,,,,,,12,,,,,,,,,,,,,,,115482,,,,DN70jb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,88.5,K7SDC,"Scofield, Ford Ridge",UT,OPEN,I,240.1,NW,,145.31,144.71,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,http://sdarc.us/repeaters/ford.html,,,,,,,9,"Closed autopatch, remote base.",,,,,,,,,,,,,,,,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.66,-0.6,100,W7DHH,"Ephraim, Horseshoe",UT,OPEN,I,240.3,NW,,146.66,146.06,100,,Sanpete,On-Air,Skyline Repeater System,UVHFS,,Wide area: Provo to Salina.,,,,,,,,,"Autopatch, 10,350'.",,,,,,,,,,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.64,-1.6,,N7IMF,"Ephraim,  Horseshoe",UT,OPEN,,240.3,NW,,224.64,223.04,,,Sanpete,,,UVHFS,,Wasatch Front from Payson to Tremonton.,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"Indianola, Indianola Peak",UT,OPEN,I,240.3,NW,,146.72,146.12,100,,Sanpete,On-Air,W7REL and Sanpete County,UVHFS,,Northern San Pete County,,Full-time to the  Skyline Repeater System .,,,,,Skyline Radio Club,,,,,,,,,,,,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.26,0.6,,N7PQD,Duchense,UT,OPEN,,240.6,NNW,,147.26,147.86,,,Duchesne,On-Air,Borderline ARC,UVHFS,,"Tabby mountain and nearby communities including Duchesne, Roosevelt, and Vernal.",,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.04,0.6,141.3,NM5EM,"Santa Rosa, Moon Ranch",NM,OPEN,,240.7,SE,,147.04,147.64,141.3,,Guadalupe,On-Air,NMEMA ARC,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,241.8,NE,,146.76,146.16,100,,Boulder,On-Air,Rocky Mtn VHF Soc,CCARC,,Wide area.,,,,,,,Boulder County ARES,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,,,,,,,,,,,,,
146.72,-0.6,100,WB7REL,"East Salina, Salina Canyon",UT,OPEN,I,242.5,WNW,,146.72,146.12,100,,Sanpete,On-Air,Skyline,UVHFS,,,,,,,,,Skyline Repeater System,,7,,,,,,,,,,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,141.3,K0GUR,"Denver, Green Valley Ranch",CO,OPEN,EA,242.9,NE,,448.15,443.15,141.3,141.3,Denver,On-Air,K0GUR,CCARC,,"Small coverage of the East Denver area SW of DIA. 
   Repeater Coverage Map",k0jsc.com,Full-time to the  The Fun Machine System .,"APRS Net: Sun at 19:00. 
Region 5 District 2 ARES Net: Sun at 19:30. 
Statewide ARES Net: Sun at 20:00. 
Region 5 District 1 ARES Net: Mon at 19:00. 
RGARC Net: Wed at 19:00.",,,,,Can be linked to various local repeater systems via the remote base(s). Echolink connects restricted. Email me to be added to the authorized list.  The system may be occupied in the Southern Colorado area for a formal net or ARES activity.,E-power (batt).  2 meter and 70cm channel steerable remote bases.,,,,,,,,,,,,,,,24340,29436,,,DM79pt,,,,,,,,,Listen Live,,,,,,,,,,,,,,,,,,,,,,,,
147.08,0.6,88.5,K7SDC,"Scofield, Boardinghouse Ridge",UT,OPEN,EI,243,NW,,147.08,147.68,88.5,,Carbon,On-Air,Sinbad Desert ARC,UVHFS,,Wide area: Scofield and Soldier Smt areas as well as into the Price valley as far south as Huntington and as far east as Sunnyside.,http://sdarc.us/repeaters/boardinghouse.html,Full-time to the  Sinbad Desert (SDARC) System .,,,,,,9,"Closed autopatch, remote base.",,,,,,,,,,,,,,,64264,,,3270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.98,-1.6,88.5,WX7Y,"Scofield, Boardinghouse Rdge",UT,OPEN,,243.5,NW,,224.98,223.38,88.5,,Carbon,,"Intermountain Repeater Emergency Amateur Network,  Sinbad Desert ARC",UVHFS,,"Wide area: Price, Wellington, Helper, and Huntington areas.",,,,,,,,,Remote base.,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,131.8,WB7REL,"Starling, Sterling",UT,OPEN,,245.7,NW,,145.29,144.69,131.8,,Sanpete,On-Air,,UVHFS,,Sanpete and Sevier Valleys.,,,,,,,,,Autopatch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KB7BSK,Sterling,UT,OPEN,,245.7,NW,,447.95,442.95,,,Utah,,,,,,http://skylineradioclub.com,,,,,,,,,,,,,,,,,,,,,KB7BSK (B),"jfindu lookup 
    /   dstar-users lookup",,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,KB7BSK,Sterling,UT,OPEN,,245.7,NW,,145.15,144.55,,,Utah,,,,,,http://skylineradioclub.com,,,,,,,,,,,,,,,,,,,,,KB7BSK (C),"jfindu lookup 
    /   dstar-users lookup",,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,131.8,WB7REL,Sterling,UT,OPEN,,245.7,NW,,447.85,442.85,131.8,,Sanpete,On-Air,wb7rel,UVHFS,,Fairview North to Richfield to the South.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.105,0.6,107.2,WA0DE,Simla,CO,OPEN,,245.9,NE,,147.105,147.705,107.2,107.2,Elbert,On-Air,ARES of Douglas and Elbert Counties,CCARC,,"I-70, E. Arapahoe, Elbert, Lincoln Counties",http://www.w0cra.org/,"Full-time to  
        448.42500 (W0CRA) at Larkspur, Westcreek, CO .",,,,,Colorado Repeater Association,,Linked to CRA 447.150 - Conifer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,131.8,N7YFZ,Manti,UT,OPEN,,245.9,NW,,449.75,444.75,131.8,,Sanpete,,,UVHFS,,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",,,,,,,,,Closed autopatch.,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,131.8,WB7REL,"Sterling, Salina Canyon",UT,OPEN,,247.6,WNW,,449.25,444.25,131.8,,Sevier,,,UVHFS,,"Wide area: The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,NM5ML,"Conchas Dam, Mesa Rica",NM,OPEN,,247.8,SE,,147.36,147.96,100,,San Miguel,On-Air,,NMFCC,,Wide area.,,Full-time to the  Mega-Link System .,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.6,-5,100,N7QVU,Overgaard,AZ,OPEN,IW,248,SW,,446.6,441.6,100,100,Navajo,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7648,,,,,,Yes; analog capable.,,Open ↑ / Open ↓,,,,,,,11613,,,,,,,,,,,,,,,,,,,
146.8,-0.6,162.2,W7RIM,Overgaard,AZ,OPEN,E,249.2,SW,,146.8,146.2,162.2,,Navajo,On-Air,Rim Country ARC,ARCA,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,525081,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,249.7,NE,,448.525,443.525,151.4,,Boulder,On-Air,N0EPA,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,249.7,NE,,147.27,147.87,100,100,Boulder,On-Air,Longmont ARC (LARC),CCARC,,Wide area: Northern Colorado.,http://w0eno.org/?q=node/11,"Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",,,,,,,"Closed autopatch, e-power, EchoLink.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,249.7,NE,,448.8,443.8,88.5,88.5,Boulder,On-Air,Longmont ARC,CCARC,,,,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",LARC: Sun at 20:00.,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.35,-5,88.5,N7RVS,"Gunnison, N7RVS QTH",UT,OPEN,,250.1,WNW,,447.35,442.35,88.5,,Sanpete,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.98,-0.6,162.2,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,146.98,146.38,162.2,,Coconino,On-Air,Arizona Rptr Assoc,ARCA,,,,,,,,,,928,"Autopatch, e-power.",,,,,,,,,,,,,,,,,,,,Autopatch: On- * + area code + phone number/Off- #.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,103.5,NO7AZ,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,145.45,144.85,103.5,,Coconino,On-Air,,ARCA,,,NO7AZ,,,,,,,"NO7AZ Flagstaff has two Repeaters Located on top of 9300' Mt Eldon, VHF 145.450 - Analog/MotoTrbo and UHF 449.325 HF Link MotoTrbo (Closed), that I use for creating RediLynx Icom Commander software to operate your Home 2m/70cm station from your Cellphone, as if it were an HT.","E-power, closed autopatch.",,,,,,,,,,,,,,,,,,,DM45eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.84,-1.6,107.2,K6DLP,"Flagstaff, Mt. Elden",AZ,CLOSED,,250.2,WSW,,223.84,222.24,107.2,,Coconino,On-Air,,ARCA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,100,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,448.475,443.475,100,,Coconino,On-Air,Arizona Repeater Assoc,ARCA,,,,,,,,,,Autopatch limited to the 928 area code.,E-power.,,,,,,,,,,,,,,,,,,,DM45eg,Autopatch: On- * + area code + phone number/Off- #.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,162.2,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,147.14,147.74,162.2,,Coconino,On-Air,Arizona Repeater Assoc,ARCA,,,Arizona Repeater Assoc,Full-time to the  Arizona Rptr Assoc (Rimlink) System .,2100,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.875,-5,100,W7ARA,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,448.875,443.875,100,,Coconino,On-Air,Arizona Repeater Assoc,ARCA,,,Arizona Repeater Assoc,"Full-time to  
        448.60000 (WA7VHF) at Page, Navajo Mountain, UT .
 


Full-time to the  Intermountain Intertie System .",,,,,,"Linked to The Intermountain Intertie via the Navajo Mt Repeater, in Page, Arizona.",E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.625,-5,,N7MK,"Flagstaff, Mt. Elden",AZ,CLOSED,,250.2,WSW,,448.625,443.625,,,Coconino,On-Air,SARBA,ARCA,,,,,,,,,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.8375,-25,151.4,N7TWW,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,927.8375,902.8375,151.4,151.4,Coconino,Off-Air,FHART,ARCA,,,,,,,,,,,Linked.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,103.5,NO7AZ,"Flagstaff, Mt. Elden",AZ,OPEN,,250.2,WSW,,449.325,444.325,103.5,,Coconino,On-Air,NO7AZ,ARCA,,,,,,,,,,,"E-power, closed autopatch.",,,,,,,,,,,,,,,,,,,DM45eg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,252.9,NE,,447.3,442.3,107.2,,Weld,On-Air,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,405804,,,3887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,107.2,KD7YE,"Manti, Barton Peak",UT,OPEN,I,254,NW,,448.275,443.275,107.2,,Sanpete,On-Air,Sanpete Co SO,UVHFS,,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,Autopatch.,,,,,,,,,,,,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,,254.5,NE,,447.625,442.625,100,,Adams,On-Air,Intermountain Repeater Group,,,Local/North Metro,Intermountain Repeater Group,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,,255,NE,,224.96,223.36,CSQ,,Weld,On-Air,AC0KC,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,162.2,KD7IC,Mormon Mtn,AZ,OPEN,,257.7,SW,,449.6,444.6,162.2,,Coconino,On-Air,KD7IC,ARCA,,,KD7IC,,,,,,,"I currently have two repeaters in service at 8500 feet in Coconino County serving Flagstaff, Winslow, Prescott, Sedona and Cottonwood. This repeater hobby is great and I would put up more if I could afford them... HI-HI! Have a Great Day. 73's",E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,162.2,KD7IC,"Flagstaff, Mormon Mtn",AZ,OPEN,,257.7,SW,,145.27,144.67,162.2,,Coconino,On-Air,KD7IC,ARCA,,,,,,,,,,,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,114.8,KD0RG,Hudson,CO,OPEN,E,257.8,NE,,449.925,444.925,114.8,114.8,Weld,On-Air,KD0RG,CCARC,,,,,,,,,K0UPS Club,,,,,,,,,,,,,,,,,448035,,,,DN70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440.4,5,100,W7LUX,"Flagstaff, Kachina Village",AZ,OPEN,,260.4,SW,,440.4,445.4,100,,Coconino,Testing,,ARCA,,10,W7LUX,,,,,,,Backyard Testing,,,,,,,,,,,,,,,,,,,,DM45dc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,103.5,K7JL,"Levan, Levan Peak",UT,OPEN,,263,NW,,145.27,144.67,103.5,,Juab,On-Air,K7JL,UVHFS,,Wide area.,http://www.utahvhfs.org/snowlink.html,Full-time to the  Intermountain Intertie System .,State RACES: 3rd Thursday of even-numbered months.,,,,Intermountain Intertie,8,E-power.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.4,-5,100,K7DSN,"Spanish Fork,  Teat Mountain",UT,OPEN,,267.6,NW,,447.4,442.4,100,,Utah,,,UVHFS,,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-1,CC1,KC7WST,Woodland Hills,UT,OPEN,,277.8,NW,,449.8,448.8,,,Utah,On-Air,KC7WSU,UVHFS,,Utah County,http://www.dmr-utah.net,,,,1,,Yeahmon Amateur Radio Club (YARC),,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,DMR-UTAH,1,1,1,,2,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,1,1,1,2,2,2,2,2,2,2,2,2,2,2
447.3,-5,77,WB7RPF,Woodland Hills,UT,OPEN,,277.9,NW,,447.3,442.3,77,,Utah,On-Air,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.8,-0.6,100,N6EZO,Mapleton,UT,OPEN,,280.5,NW,,146.8,146.2,100,,Utah,On-Air,,UVHFS,,,,,,,,,ERC CERT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.075,-5,131.8,N7FQ,Salem,UT,OPEN,,280.5,NW,,447.075,442.075,131.8,,Utah,Off-Air,,UVHFS,,Utah County from Alpine to Payson.,http://www.n7fq.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,88.5,WB7REL,"Salina, Beesting Peak",UT,OPEN,,280.5,NW,,449.3,444.3,88.5,,Sevier,Off-Air,W7DHH,UVHFS,,Wide area.,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,"Remote base, 10,020'.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,100,KB5ZFA,Fort Sumner,NM,OPEN,,280.9,SE,,147.14,147.74,100,,Debaca,On-Air,,NMFCC,,Wide area.,,Full-time to the  Mega-Link System .,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,100,NV7V,Payson,UT,OPEN,,281.6,NW,,447,442,100,100,Utah,On-Air,,UVHFS,,Metro Utah County,http://nv7v.org,147.4,Mountain View Stake net: Sun at 20:00.,,,,,"Bulletins from ARRL, Amateur Radio Newsline, Rain Report, Handiham and QSO today are transmitted all day Saturdays.",WX.,,,,,,,,,,,,,,,,,,,,"ABC time 
AAAA voice test records your voice and then replays it.  Start speaking when the repeater says ""ready"". 
Send CC followed by whatever tone you wish to test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7UCA,"Payson, Mountain View Hospital",UT,OPEN,,281.7,NW,,447.125,442.125,100,,Utah,Off-Air,Utah Co ARES,UVHFS,,Wasatch Front from Payson to Tremonton.,http://ucares.org,,,,,,UCARES,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.325,-5,114.8,N7KYY,Springville,UT,OPEN,,281.9,NW,,447.325,442.325,114.8,,Utah,On-Air,,UVHFS,,Utah County from Alpine to Payson.,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
