Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Web links,Coordination,Last update,On-air,Coverage,Affiliate,Features,Sponsor,EchoLink,IRLP,Notes,Downlink Tone,Links,AllStar,Nets,DMR Enabled,Color Code,Wide Network,Talkgroups,Colorado,Southern Colorado,D-STAR Enabled,Node,Sources,Talkgroup Network,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,Commands,Grid,Location Photo,Denver Regional,Northern Colorado,YSF Digital Enabled,DG-ID,Mixed-Mode,P25 Digital Enabled,NAC,Default Reflector,Feed,Data,DMRX 1,Utah Statewide 2,Local/Cluster,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On,Local,Local Network,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English,N. Colorado
145.115,-0.6,,K7NAZ,"Williams, Bill Williams Mountain",AZ,OPEN,,255,SW,,145.115,144.515,,Coconino,On-Air,,ARCA,,,I-40 50 mi radius.,,"E-power, linked.",Bill Williams Mountain Radio Club,,,,,,,,,,,,,,,K7NAZ (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,DM35ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,123,K6JSI,"Williams, Bill Williams Mountain",AZ,OPEN,A,255,SW,,449.75,444.75,123,Coconino,On-Air,K6JSI,,,,65,,9,K6JSI,,,,,Full-time to the  WIN System .,1940,,,,,,,,,,,,,,,,,,,,DM35ve,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.84,-0.6,,N7PCE,"Salt Lake City, Jordan Vly Hospital",UT,OPEN,,255.1,NW,,146.84,146.24,,Salt Lake,On-Air,,UVHFS,,,Salt Lake Valley communities from Salt Lake City to Draper.,,4,Salt Lake Co ARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.78,-1.6,100,KD0J,"Salt Lake City, Jordan Vly Hospital",UT,OPEN,,255.1,NW,,224.78,223.18,100,Salt Lake,On-Air,,UVHFS,,,Salt Lake Valley communities from Salt Lake City to Draper.,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.19,-0.6,123,W7IHC,"Salt Lake City, Intermountain Ridge",UT,OPEN,,255.2,NW,,145.19,144.59,123,Salt Lake,On-Air,,UVHFS,,,Wide area.,,,IHCRC,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.325,-5,114.8,N7UEO,Pleasant Grove,UT,OPEN,,255.3,NW,,449.325,444.325,114.8,Utah,On-Air,,UVHFS,,,Utah County from Alpine to Payson.,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.14,0.6,127.3,K7MLA,"West Jordan, Butterfield Peak",UT,OPEN,I,255.8,NW,,147.14,147.74,127.3,Salt Lake,On-Air,,UVHFS,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,,9,,,3215,For IRLP dial D before the node number. To disconnect dial D73.,,"Full-time to  
        147.24000 (K7HEN) at Coalville, Lewis Peak, UT .
 


Full-time to  
        147.16000 (WA7SNS) at Salt Lake City, Ensign Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.1125,-25,D432,W7XDX,"West Jordan,  Butterfield Peak",UT,OPEN,,255.8,NW,,927.1125,902.1125,D432,Salt Lake,,,UVHFS,,Unknown,Wasatch Front from Payson to Tremonton.,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.8,-5,123,N0FH,Estes Park,CO,OPEN,EI,255.9,NE,,449.8,444.8,123,Larimer,On-Air,,CCARC,,,,,E-Power,Estes Valley ARC,625757,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,"Full-time to  
        146.68500 (N0FH) at Estes Park, CO .",,ARES D-10: Thu at 19:00.,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.45,-0.6,100,WA7UAH,"West Jordan, Butterfield Peak",UT,OPEN,,255.9,NW,,145.45,144.85,100,Salt Lake,On-Air,,UVHFS,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,,9,ERC Repeater System,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.725,-5,151.4,WA7UAH,"West Jordan, Butterfield Pk",UT,OPEN,,255.9,NW,,449.725,444.725,151.4,Salt Lake,On-Air,,UVHFS,,,Wide area: Wasatch Front from Payson to the Utah/Idaho border.,,9,ERC Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.25,-5,100,KE7LMG,"Murray, Intermountain Medical Center",UT,OPEN,,256,NW,,447.25,442.25,100,Salt Lake,,,UVHFS,,Unknown,Wide area.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298.75,-20,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,256,NW,,1298.75,1278.75,,Salt Lake,On-Air,http://www.slcoares.net/,,,,Salt Lake County,ARRL,"E-power, linked to 1298.180 (DV) High Speed Data.",Salt Lake County ARES,,,,,,,146.7,,,,,,,,KO7SLC (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,256,NW,,145.15,144.55,,Salt Lake,On-Air,http://www.slcoares.net/,,,,Salt Lake County,ARRL,"E-power, linked to 1298.180 (DV) High Speed Data.",Salt Lake County ARES,,,,,"Full-time to  
        447.95000 (KO7SLC) at Murray, Intermountain Med Ctr, UT .",,146.7,,,,,,,,KO7SLC (C) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KO7SLC,"Murray, Intermountain Med Ctr",UT,OPEN,,256,NW,,447.95,442.95,,Salt Lake,On-Air,http://www.slcoares.net/,,,,Salt Lake county.,,"E-power, linked to 1298.180 (DV) High Speed Data.",Salt Lake County ARES,,,"No Internet or gateway functions available, yet.",,"Full-time to  
        145.15000 (KO7SLC) at Murray, Intermountain Med Ctr, UT .",,146.7,,,,,,,,KO7SLC (B) Repeater,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,100,W0IA,"Boulder, Gunbarrel Hill",CO,OPEN,,256.2,NE,,146.76,146.16,100,Boulder,On-Air,,CCARC,,,Wide area.,Boulder County ARES,5,Rocky Mtn VHF Soc,,,"ARES primary repeater. 
 Voting Receivers:  
 
   
    RX Location    Tone    Pitch    PL  
   
   Gunbarrel  single beep  low  100.0 
   
   Lousville  single beep  low  100.0 
   
   Lyons  double beep  high followed by medium  100.0 
   
   Louisville #2  double beep  high followed by low  100.0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tone,single beep,single beep,double beep,double beep,,
448.125,-5,100,N7HIW,Murray,UT,OPEN,,256.5,NW,,448.125,443.125,100,Salt Lake,,,UVHFS,,Unknown,Salt Lake Valley communities from Salt Lake City to Draper.,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.045,0.6,123,K0ML,Northglenn,CO,OPEN,,256.8,NE,,147.045,147.645,123,Adams,On-Air,,CCARC,,,,,E-power.,Northglenn RA,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.685,-0.6,123,N0FH,Estes Park,CO,OPEN,EI,257.8,NE,,146.685,146.085,123,Larimer,On-Air,,CCARC,,,Estes Valley and east RMNP - some coverage E and SE (Loveland and Denver),,E-power.,Estes Valley ARC,625757,7268,"Both Echolink and IRLP are open, IRLP connect is a four digit node number only and '73' to disconnect. Top of Hour time is announced from 0600 to 2200.",,"Full-time to  
        449.80000 (N0FH) at Estes Park, CO .",,ARES D-10: Thu at 19:00.,,,,,,,,,,,,,,,,,,"The EchoLink node connects to both machines. The node is open (no passwords; touch tone only the the ' * ' character followed by a four, five, or six digit node number where you wish to connect). The disconnect is ' # '.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.525,-5,107.2,K2NWS,"Kearns,  Bacchus Hill",UT,OPEN,,259.9,NW,,447.525,442.525,107.2,Salt Lake,On-Air,,UVHFS,,,Salt Lake Valley communities from Draper to north Davis County,,5,KF6RAL,,,National Weather Service Alerts,107.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.06,0.6,67,K5FIQ,"Clines Corners, Tapia Mesa",NM,OPEN,,261.6,SE,,147.06,147.66,67,San Miguel,On-Air,,NMFCC,,,,,7,Upper Rio FM Society,,,,,"Full-time to  
        146.90000 (K5FIQ) at Albuquerque, Op Ctr, NM .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444.375,5,100,WA5IHL,"Las Vegas, Mesa Apache",NM,CLOSED,,262.8,SE,,444.375,449.375,100,San Miguel,On-Air,,NMFCC,,,Wide area.,,"Closed autopatch, e-power.",JPARA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.27,0.6,100,W0ENO,Longmont,CO,OPEN,,263.2,NE,,147.27,147.87,100,Boulder,On-Air,http://w0eno.org/?q=node/11,CCARC,,,Wide area: Northern Colorado.,,"Closed autopatch, e-power, EchoLink.",Longmont ARC (LARC),,,,100,"Linkable to  
        448.80000 (W0ENO) at Longmont, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.525,-5,151.4,N0EPA,Longmont,CO,OPEN,E,263.2,NE,,448.525,443.525,151.4,Boulder,On-Air,,CCARC,,,,,,N0EPA,223853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.8,-5,88.5,W0ENO,Longmont,CO,OPEN,,263.2,NE,,448.8,443.8,88.5,Boulder,On-Air,,CCARC,,,,,30,Longmont ARC,,,,88.5,"Linkable to  
        147.27000 (W0ENO) at Longmont, CO .",,LARC: Sun at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,-5,,WA7GIE,"Salt Lake City, Nelson Peak",UT,CLOSED,,263.7,NW,,449,444,,Salt Lake,On-Air,,UVHFS,,,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. North Salt Lake to South Ogden.,Cactus-Intertie,9,Desert ARS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.38,0.6,,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,,263.7,NW,,147.38,147.98,,Salt Lake,Off-Air,,UVHFS,,,Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,,9,,,,,,,,,,,,,,,,WA7GIE (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.725,-5,,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,,263.7,NW,,448.725,443.725,,Salt Lake,,,UVHFS,,Unknown,Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,,9,,,,,,,,,,,,,,,,WA7GIE (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,100,WA7GIE,"Salt Lake City, Nelson Peak",UT,OPEN,I,263.7,NW,,449.425,444.425,100,Salt Lake,On-Air,,UVHFS,,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper.,,9,,,5620,,,"Full-time to  
        449.55000 (WA7GIE) at Wendover, Wendover Peak, UT .
 


Full-time to  
        449.47500 (WA7GIE) at Provo, Lake Mountain, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433.6,-5,100,WA7GIE,"Salt Lake City,  Nelson Peak",UT,CLOSED,,263.8,NW,,433.6,428.6,100,Tooele,On-Air,,UVHFS,,,Wasatch Front from Payson to Tremonton.,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.35,-5,100,W7EO,"Tooele,  South Mountain",UT,OPEN,,264.4,NW,,449.35,444.35,100,Tooele,On-Air,,UVHFS,,,Tooele Valley and communities from Grantsville down toward Vernon.,,,"Tooele Co ARS, West Desert ARC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.3,0.6,100,W7EO,"Tooele, South Mountain",UT,OPEN,,264.4,NW,,147.3,147.9,100,Tooele,On-Air,,UVHFS,,,Wasatch Front from Payson to the Utah/Idaho border.,,,West Desert ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.4,-5,,W7IHC,"Salt Lake City, Intermountain Ridge",UT,OPEN,I,266.3,NW,,448.4,443.4,,Salt Lake,On-Air,,UVHFS,,,Wide area.,,9,IHC.,,3407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,-20,,KF6RAL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,1287,1267,,Salt Lake,On-Air,,UVHFS,,,"Wide Area: South to Nephi, North to Malad, Idaho, East to Evanston, Wyoming and West to Wendover.",,,Utah VHF Society,,,,,,,,,,,,,,,KF6RAL (A) Gateway,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.15,-5,127.3,KI7DX,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,448.15,443.15,127.3,Salt Lake,On-Air,,UVHFS,,,Wide area: Salt Lake Valley communities from Salt Lake City to Draper. Utah County from Alpine to Payson.,,9,WA7X,,,,,"Full-time to  
        53.15000 (KI7DX) at Salt Lake City, Farnsworth Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.62,-0.6,,W7SP,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,146.62,146.02,,Salt Lake,On-Air,,UVHFS,,,Wide area: Wasatch Front from Payson to Tremonton.  Tooele Valley and communities from Grantsville down toward Vernon.  Interstate 80 corridor west of the Wasatch Front to the Nevada border.  West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,,E-power.,Utah ARC,,,,,,,UARC: Sun at 21:00.,,,,,,,,,,,,,,,,,,Synchroneous.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.075,-5,,KF6RAL,"Salt Lake City,  Farnsworth Peak",UT,OPEN,,266.6,NW,,448.075,443.075,,Salt Lake,On-Air,,UVHFS,,,"South to Nephi, North to Malad, East to Evanston, Wyoming and West to Wendover.",,,Utah VHF Society,,,,,,,,,,,,,,,KF6RAL (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.125,-0.6,,KF6RAL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,145.125,144.525,,Salt Lake,On-Air,,UVHFS,,,"Wide area: South to Nephi, North to Malad, East to Evanston, West to Wendover.",,,Utah VHF Society,,,,,,,,,,,,,,,KF6RAL (C) Gateway,"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.12,0.6,100,K7JL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,147.12,147.72,100,Salt Lake,On-Air,http://www.utahvhfs.org/snowlink.html,UVHFS,,,Wide area: Wasatch Front from Payson to Tremonton.  I-80 corridor west of the Wasatch Front to the Nevada border.  Tooele Valley and communities from Grantsville down toward Vernon.  West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,Intermountain Intertie,E-power.,K7JL,,,9,,"Full-time to  
        146.94000 (WR7AAA) at Milford, Frisco Peak, UT .
 


Full-time to  
        147.18000 (K7JL) at Snowbird, Hidden Peak, UT .
 


Full-time to  
        147.02000 (K7OGM) at Laketown, Bear Lake, UT .
 


Full-time to the  Intermountain Intertie System .",,VHF Society Net: Tue at 20:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.94,-0.6,88.5,WA7VHF,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,146.94,146.34,88.5,Salt Lake,On-Air,,UVHFS,,,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. North Salt Lake to South Ogden. I-15 and I-80 Coverage,,E-power.,Utah VHF Society,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.15,-5,100,K7JL,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,449.15,444.15,100,Salt Lake,On-Air,,UVHFS,,,"Wide area: Salt Lake, Ogden, Provo, Tooele and beyond.",,,K7JL,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,Open ↑ / Open ↓,Yes; analog capable.,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.5,-5,100,K7JL,"Salt Lake City,  Farnsworth Peak",UT,OPEN,,266.6,NW,,449.5,444.5,100,Salt Lake,On-Air,,UVHFS,,,Wide area: Wasatch Front from Payson to Tremonton. Interstate 80 corridor west of the Wasatch Front to the Nevada border. Tooele Valley and communities from Grantsville down toward Vernon. West Desert areas around Dugway and into Wendover and areas generally to the north and west of the Great Salt Lake.,,9,K7JL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.15,-1,146.2,KI7DX,"Salt Lake City, Farnsworth Peak",UT,OPEN,,266.6,NW,,53.15,52.15,146.2,Salt Lake,On-Air,http://www.wa7x.com/ki7dx_rpt.html,UVHFS,,,"Wide area: Salt Lake Valley communities from Salt Lake City to Draper. Utah County from Alpine to Payson. Tooele Valley and communities from Grantsville down toward Vernon. Interstate 80 corridor west of the Wasatch Front to the Nevada border. South Davis County, from North Salt Lake to Farmington.",,9,WA7X,,,,,"Full-time to  
        448.15000 (KI7DX) at Salt Lake City, Farnsworth Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.195,0.6,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,272.3,NE,,147.195,147.795,100,Larimer,On-Air,,CCARC,,,,,"Closed autopatch, e-power.",Loveland Repeater Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.575,-5,100,W0LRA,"Loveland, Namaqua Hill",CO,OPEN,,274.4,NE,,449.575,444.575,100,Larimer,On-Air,,CCARC,,,,,"Closed autopatch, e-power.",Loveland Rptr Assoc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.32,-1.6,100,KN6VV,Loveland,CO,OPEN,,274.4,NE,,224.32,222.72,100,Larimer,Off-Air,,CCARC,,,,,"Closed autopatch, e-power.",KN6VV,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.875,-25,D114,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,274.4,NE,,927.875,902.875,D114,Larimer,Off-Air,,CCARC,,,,,,WA6IMI,,,Down due to lightning strike. Scheduled to return end of June 2012.,,"Full-time to  
        449.42500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.425,-5,94.8,N0ZUQ,"Fort Collins, Christ Mountain",CO,OPEN,,274.4,NE,,449.425,444.425,94.8,Larimer,On-Air,,,,,,,,,,,,,"Full-time to  
        927.87500 (N0ZUQ) at Fort Collins, Christ Mountain, CO .
 


Full-time to  
        927.72500 (WA6IFI) at Colorado Springs, Almagre Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.7,-5,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,274.6,NE,,447.7,442.7,100,Larimer,On-Air,http://ncarc.net/,,,,Wide Area Coverage,,,Northern Colorado Amateur Radio Club,,,,100,"Linkable to  
        146.62500 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .
 


Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Full-time to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.84,-1.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,274.8,NE,,224.84,223.24,100,Larimer,On-Air,,,,,"Wide Area: Northern CO Front Range and into Cheyenne - Laramie, WY",,"E-power, 25 watts.",Northern Colorado ARC,,,,100,"Full-time to  
        447.70000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.625,-0.6,100,W0UPS,"Fort Collins, Buckhorn Mountain",CO,OPEN,,274.8,NE,,146.625,146.025,100,Larimer,On-Air,,CCARC,,,Wide area: Northern front range.,,E-power.,Northern Colorado ARC,,,,100,"Linkable to  
        146.85000 (W0UPS) at Greeley, UNC, CO .
 


Linkable to  
        224.84000 (W0UPS) at Fort Collins, Buckhorn Mountain, CO .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.95,-25,100,K1TJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,276,NE,,927.95,902.95,100,Larimer,On-Air,,CCARC,,,Northern Front Range,,25,K1TJ Repeater System,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,276.1,NE,,447.275,442.275,100,Larimer,On-Air,,CCARC,,,Wide area.,,"Closed autopatch, e-power.",Northern Colorado ARC,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
927.825,-25,100,AB0SF,"Fort Collins, Horsetooth Mountain",CO,OPEN,,276.1,NE,,927.825,902.825,100,Larimer,On-Air,,CCARC,,,"Decent coverage throughout northern Fort Collins, out east to beyond Windsor.",,,AB0SF,,,Converted 800 MHz beam antenna pointed directly down Horsetooth Road in Fort Collins.,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.52,-1.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,,276.1,NE,,224.52,222.92,100,Larimer,Off-Air,,CCARC,,,,,E-power.,Northern Colorado ARC,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.115,-0.6,100,W0UPS,"Fort Collins, Horsetooth Mountain",CO,OPEN,E,276.1,NE,,145.115,144.515,100,Larimer,On-Air,,CCARC,,,Wide area.,,7,Northern Colorado ARC,4236,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.265,-0.6,CC2,KB0VGD,"Fort Collins , Horsetooth Mountain",CO,OPEN,,276.7,NE,,145.265,144.665,,Larimer,On-Air,http://www.w0dmr.org/,CCARC,,,Northern Colorado Front Range Wide Area coverage.,Brandmeister Network,,W0DMR - NoCo C-bridge Network,,,"Any additional Brandmeister talk group is available on time slot 1, too many to list here, see website. https://dmrx.net/files/US_BM_User_Guide.pdf",,,,,,2,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide English  1  91  Full-Time    North America  1  93  Full-Time    DCI Bridge  1  3100  Full-Time    Local/Cluster  2  2      Colorado  2  3108  Full-Time    N. Colorado  2  3171  Full-Time  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",2,,,,,BrandMeister US,,1,,,,1,,"Repeater ID: 310831, TS 1: TG 91 - World Wide, TG 93 - North America, TG 3100 USA. TS 2: TG 2 - Local, TG 3171 - No. Colorado, TG 3108 Colorado Statewide.",,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,1,2
446.75,-5,CC7,K7PFJ,"Fort Collins, Horsetooth Mountain",CO,OPEN,,276.7,NE,,446.75,441.75,,Larimer,On-Air,http://www.rmham.org,CCARC,,,,,,Rocky Mountain Ham Radio,,,See website for complete info on color codes/time slot assignment.,,Full-time to the  Colorado TRBO System .,,,,7,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283.55,-20,100,K1TJ,Fort Collins,CO,OPEN,,276.8,NE,,1283.55,1263.55,100,Larimer,On-Air,http://www.k1tj.com/,CCARC,,,Northern Colorado Front Range,,,K1TJ Repeater System,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.45,-5,123,KC0RBT,Fort Collins,CO,OPEN,E,276.8,NE,,447.45,442.45,123,Larimer,On-Air,,CCARC,,,,,,,447450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
