Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Grid,Op Status,Coverage,Sponsor,Features,EchoLink,Coordination,Last update,Web links,Links,Downlink Tone,Notes,Nets,On-air,Affiliate,IRLP,AllStar,Commands,DMR Enabled,Color Code,Wide Network,D-STAR Enabled,Node,Sources,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,Feed,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,Worldwide,North America,Local/Cluster,Location Photo,YSF Digital Enabled,DG-ID,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Worldwide English,DCI Bridge,N. Colorado,English,TAC 310,WIRES-X,Wyoming,WyLOCAL,Mountain Reg USA,Europe,Southwest USA,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
449.8,-1,CC1,KC7WST,Woodland Hills,UT,OPEN,,208,W,,449.8,448.8,,Utah,,On-Air,Utah County,KC7WSU,,,UVHFS,,http://www.dmr-utah.net,,,,,,Yeahmon Amateur Radio Club (YARC),,,,,1,,,,,DMR-UTAH,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3      English  1  13  PTT    Data  1  100      DMRX 1  1  8001      Utah Statewide 2  1  13149      Local/Cluster  2  2      TAC 310  2  310  PTT    TAC 311  2  311  PTT    USA  2  1776  PTT    Utah  2  3149      Mountain Reg USA  2  3177      PA (PA-525)   2  3185  PTT    Hytera USA  2  4639  PTT    SNARS  2  6968  PTT    Parrott  2  9998  PTT    Audio Test  2  9999  PTT    All TG's Off  2  111111  PTT    All TG's On  2  222222  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",,,,,,,,,,1,1,2,,,,,,,,,,,,1,2,,,,2,,,1,1,1,2,2,2,2,2,2,2,2,2,2
147.22,0.6,100,NM5ML,"Tres Piedras, San Antonio Mountain",NM,OPEN,,208.2,SSE,,147.22,147.82,100,Rio Arriba,,On-Air,Wide area.,New Mexico Mega Link Assoc,10,,NMFCC,,,Full-time to the  Mega-Link System .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras,  San Antonio Mountain",NM,OPEN,,208.2,SSE,,146.76,146.16,67,Rio Arriba,,On-Air,"Most of Taos County, eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,167.9,KB7YOT,Provo,UT,OPEN,,209.6,WNW,,449.825,444.825,167.9,Utah,,Off-Air,Utah County from Alpine to Payson.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.3,-5,88.5,WB7REL,"Salina, Beesting Peak",UT,OPEN,,209.6,W,,449.3,444.3,88.5,Sevier,,Off-Air,Wide area.,W7DHH,"Remote base, 10,020'.",,UVHFS,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.075,-5,131.8,N7FQ,Salem,UT,OPEN,,209.6,W,,447.075,442.075,131.8,Utah,,Off-Air,Utah County from Alpine to Payson.,,,,UVHFS,,http://www.n7fq.com/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,100,K7UVA,"Provo, Sundance",UT,OPEN,,209.7,WNW,,145.25,144.65,100,Utah,,On-Air,Utah County from Alpine to Payson and Heber,Utah Valley Amateur Radio Club,,,UVHFS,,https://uvarc.club/,"Full-time to  
        147.22000 (WA7YZR) at Provo, Edgemont SC, UT .",,,,,Utah Valley Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.29,-0.6,131.8,WB7REL,"Starling, Sterling",UT,OPEN,,210.1,W,,145.29,144.69,131.8,San Pete,,On-Air,Sanpete and Sevier Valleys.,,Autopatch,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.95,-5,,KB7BSK,Sterling,UT,OPEN,,210.1,W,,447.95,442.95,,Utah,,,,,,,,,http://skylineradioclub.com,,,,,Unknown,,,,,,,,,KB7BSK (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.85,-5,131.8,WB7REL,Sterling,UT,OPEN,,210.1,W,,447.85,442.85,131.8,San Pete,,On-Air,Fairview North to Richfield to the South.,wb7rel,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.15,-0.6,,KB7BSK,Sterling,UT,OPEN,,210.1,W,,145.15,144.55,,Utah,,,,,,,,,http://skylineradioclub.com,,,,,Unknown,,,,,,,,,KB7BSK (C),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,167.9,N7BYU,"Provo, BYU",UT,OPEN,E,210.7,WNW,,449.075,444.075,167.9,Utah,,On-Air,Utah County from Alpine to Payson.,"KI7TD,  BYU ARC",4,96806,UVHFS,,BYU Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.33,-0.6,100,N7BYU,"Provo, BYU",UT,OPEN,E,210.7,WNW,,145.33,144.73,100,Utah,,On-Air,Utah County from Alpine to Payson.,"KI7TD,  BYU ARC","Closed autopatch, linked.",96806,UVHFS,,BYU Repeaters,,,,BYU ARC: Thu at 21:00.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.425,-5,,N7EVC,Provo,UT,OPEN,,211,WNW,,447.425,442.425,,Utah,,Off-Air,Utah County from Alpine to Payson.,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.125,-5,100,K7UCA,"Payson, Mountain View Hospital",UT,OPEN,,211.6,W,,447.125,442.125,100,Utah,,Off-Air,Wasatch Front from Payson to Tremonton.,Utah Co ARES,4,,UVHFS,,http://ucares.org,,,,,,UCARES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.85,-5,146.2,WA7FFM,"Provo, UVRMC",UT,OPEN,,211.6,WNW,,449.85,444.85,146.2,Utah,,On-Air,,Utah Valley Regional Medical Center,4,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.22,0.6,,WA7YZR,"Provo, Edgemont SC",UT,OPEN,,211.7,WNW,,147.22,147.82,,Utah,,Off-Air,Utah County from Alpine to Payson.,"KR7D, ARC of Utah Valley",4,,UVHFS,,,"Full-time to  
        145.25000 (K7UVA) at Provo, Sundance, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,-5,100,NV7V,Payson,UT,OPEN,,211.9,W,,447,442,100,Utah,,On-Air,Metro Utah County,,WX.,,UVHFS,,http://nv7v.org,147.4,100,"Bulletins from ARRL, Amateur Radio Newsline, Rain Report, Handiham and QSO today are transmitted all day Saturdays.",Mountain View Stake net: Sun at 20:00.,,,,,"ABC time 
AAAA voice test records your voice and then replays it.  Start speaking when the repeater says ""ready"". 
Send CC followed by whatever tone you wish to test.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,131.8,WB7REL,"Sterling, Salina Canyon",UT,OPEN,,212,W,,449.25,444.25,131.8,Sevier,,,"Wide area: The general area of Salina, including Scipio, Manti, and south of Richfield, and coverage east into Emery, Ferron, and the San Rafael Desert.",,,,UVHFS,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.825,-5,,KA7SHX,"Kemmerer, Quealy Peak",WY,OPEN,,212.5,NW,,449.825,444.825,,Lincoln,,On-Air,,ORARC,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.075,-5,,KF7EHE,Kemmerer,WY,OPEN,,212.5,NW,,449.075,444.075,,Lincoln,,Off-Air,,,220,,,,,,123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.25,-5,123,K0UPS,Cedar Point,CO,OPEN,EI,212.7,ESE,,449.25,444.25,123,Elbert,,On-Air,"I-70 Limon, Co area.",K0UPS Club c/o N1UPS,Full duplex node.,3349,CCARC,,,,123,"K0UPS Buster Brown Radio Club. North West of Limon, Colorado.",,,,3349,,** [StarStar] Prefix for Echolink Node.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.75,-5,100,N0ZSN,"La Veta, Cordova Pass",CO,OPEN,EIA,212.8,SE,,449.75,444.75,100,Las Animas,,On-Air,,N0ZSN,,363976,CCARC,,The Fun Machine,Full-time to the  The Fun Machine System .,100,,,,The Fun Machine,7301,28368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,100,KB7M,Payson,UT,OPEN,I,212.8,W,,448.025,443.025,100,Utah,,On-Air,Utah County from Alpine to Payson.,,Remote base.,,UVHFS,,,,,,,,,4482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.47,-0.6,100,N7BSA,"Orem, QTH AC7DM",UT,OPEN,E,213.1,WNW,,145.47,144.87,100,Utah,,,Utah County from Alpine to Payson.,Explorer Post 1973,Autopatch.,46049,UVHFS,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.275,-5,107.2,KD7YE,"Manti, Barton Peak",UT,OPEN,I,213.3,W,,448.275,443.275,107.2,San Pete,,On-Air,"Manti and surroundings, as well as Nephi and Fairview to the north and Richfield to the south.",Sanpete Co SO,Autopatch.,,UVHFS,,http://www.sanpeteso.org/skyline/skyline_files/frame.html,,,,,,,3576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.27,-0.6,100,K7JL,"Brighton, Scotts Peak",UT,OPEN,,213.7,WNW,,145.27,144.67,100,Salt Lake,,On-Air,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,E-power.,,UVHFS,,http://utahvhfs.org/snowlink.html,Full-time to the  Intermountain Intertie System .,,10,State RACES: 3rd Thursday of even-numbered months.,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.09,0.6,100,KG7VVQ,"Kemmerer, Quealy Peak",WY,OPEN,,213.7,NW,,147.09,147.69,100,Lincoln,,On-Air,,,,,WRCG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.525,-5,131.8,K7JL,"Brighton, Scott's Peak",UT,OPEN,,213.7,WNW,,449.525,444.525,131.8,Salt Lake,,On-Air,"Wide area: Western Salt Lake Valley up to Malad, East to Evanston and Vernal.",K7JL,,,UVHFS,,http://utahvhfs.org/snowlink.html,"Full-time to  
        147.20000 (N7ZOI) at Midway, Wilson Peak, UT .
 


Full-time to the  Intermountain Intertie System .",131.8,10,,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.23,-0.6,100,NZ6Z,Park City,UT,OPEN,,213.9,WNW,,145.23,144.63,100,Summit,,,"Park City, Heber, Coalville and other nearby communities.",,7,,UVHFS,,,"Full-time to  
        447.50000 (NZ6Z) at Park City, UT .",,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.5,-5,,NZ6Z,Park City,UT,OPEN,,213.9,WNW,,447.5,442.5,,Summit,,On-Air,"Park City, Heber, Coalville and other nearby communities.",,7,,UVHFS,,,"Full-time to  
        145.23000 (NZ6Z) at Park City, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.88,-1.6,156.7,N7IMF,Orem,UT,CLOSED,,214.2,WNW,,224.88,223.28,156.7,Utah,,On-Air,Wasatch Front from Payson to Tremonton.,Utah High Desert ARC,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.275,-5,100,K7UCA,"Orem,  Timpanogos Hospital",UT,OPEN,,215.1,WNW,,447.275,442.275,100,Utah,,Off-Air,Wasatch Front from Payson to Tremonton.,Utah Co ARES,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.6,-5,162.2,KD7RBR,"Orem, Point of the Mountain",UT,OPEN,,215.1,WNW,,447.6,442.6,162.2,Utah,,On-Air,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.65,-5,,WA7GIE,"Coalville,  Lewis Peak",UT,CLOSED,,215.4,WNW,,448.65,443.65,,Summit,,On-Air,"Wide area: Park City, Heber, Coalville and other nearby communities.",Desert ARS,9,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.9,-5,,WB7TSQ,"Coalville,  Lewis Peak",UT,OPEN,,215.4,WNW,,448.9,443.9,,Summit,,,"Wide area: Park City, Heber, Coalville and other nearby communities.",,"Remote base, 9,304'.",,UVHFS,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.55,-5,100,WA7GIE,"Coalville,  Lewis Peak",UT,OPEN,,215.4,WNW,,449.55,444.55,100,Summit,,On-Air,"Wide area: Park City, Heber, Coalville and other nearby communities. Western side of the Salt Lake valley.",,IRLP,,UVHFS,,,,,PL 131.8? Node usually connected to  5620 .,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.24,0.6,136.5,K7HEN,"Coalville, Lewis Peak",UT,OPEN,,215.4,WNW,,147.24,147.84,136.5,Summit,,On-Air,Wide area.,,"Autopatch, 9,304'.",,UVHFS,,,"Full-time to  
        147.16000 (K7HEN) at Heber City, Strawberry Peak, UT .
 


Full-time to  
        147.14000 (K7MLA) at West Jordan, Butterfield Peak, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.36,0.6,100,WA7GIE,"Coalville, Lewis Peak",UT,OPEN,,215.4,WNW,,147.36,147.96,100,Summit,,On-Air,"Wide area: Western side of the Salt Lake valley. Park City, Heber, Coalville and other nearby communities.",,9,,UVHFS,,,,,,SCARC: Thu at 2100.,,Wasatch Back Tri-County ARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.18,0.6,100,K7JL,"Snowbird, Hidden Peak",UT,OPEN,,216.1,WNW,,147.18,147.78,100,Utah,,On-Air,"Wide area: Northern Utah, extreme Southwestern Wyoming, Southeastern Idaho, spotty coverage into Western Colorado and Eastern Nevada.  Map",K7JL,E-power.,,UVHFS,,,"Full-time to  
        146.94000 (WR7AAA) at Milford, Frisco Peak, UT .
 


Full-time to  
        147.12000 (K7JL) at Salt Lake City, Farnsworth Peak, UT .
 


Full-time to  
        147.02000 (K7OGM) at Laketown, Bear Lake, UT .
 


Full-time to  
        146.86000 (K7JL) at Evanston, Medicine Butte, WY .
 


Full-time to the  Intermountain Intertie System .",,11,UVHFS: Tue at 20:00.,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.2,-5,CC7,W0FT,"Fort Morgan, Fort Morgan EOC",CO,OPEN,,216.8,E,,448.2,443.2,,Morgan,,On-Air,,,Mixed Mode,,CCARC,,Rocky Mountain Ham Radio,Full-time to the  Colorado TRBO System .,,"See the website for more info on Time Slot, Talk Group and Color Code Programming.",,,NEAHR,,,,,7,,,,,,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Colorado  1  700      Northern Colorado  2  721    
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.73,-0.6,88.5,ND0Q,"Walsenburg, N Rattlesnake Butte",CO,OPEN,,216.9,SE,,146.73,146.13,88.5,Huerfano,,On-Air,"Wide area: Pueblo, Huerfano, Otero, and Las Animas Counties.",Pueblo Ham Club,6,,CCARC,,Pueblo Ham Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.775,-5,,K8BKT,Pleasant Grove,UT,OPEN,,217.2,WNW,,449.775,444.775,,Utah,,On-Air,,,,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223.88,-1.6,156.7,KB7YOT,Pleasant Grove,UT,OPEN,,217.2,WNW,,223.88,222.28,156.7,Utah,,,,,,,UVHFS,,,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.475,-5,,KB7HAF,"Park City,  Murdock Peak",UT,OPEN,,217.2,WNW,,448.475,443.475,,Summit,,On-Air,"Park City, Heber, Coalville and other nearby communities.",,8,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.975,-5,,NT3ST,"American Fork, KD7BBC QTH",UT,OPEN,,219.8,WNW,,447.975,442.975,,Utah,,On-Air,20,,,,UVHFS,,https://nt3st.zzt.net,,,,,,,,,,,,,,NT3ST (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.76,-0.6,67,KF5PFO,"Tres Piedras, San Antonio Mountain",NM,OPEN,,222.6,SSE,,146.76,146.16,67,Taos,,On-Air,"Wide area: Most of Taos County, Eastern Rio Arriba County and the San Luis Valley in Southern Colorado.",Taos ARC,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.175,-0.6,141.3,NM5EM,"Tres Piedras, San Antonio Mtn.",NM,OPEN,,222.6,SSE,,145.175,144.575,141.3,Taos,,Off-Air,,NMEMA ARC,,,NMFCC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.625,-5,151.4,WA7SNU,Wheatland,WY,OPEN,,228.5,NE,,449.625,444.625,151.4,Platte,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224.68,-1.6,,AE7AF,Wheatland,WY,OPEN,,228.5,NE,,224.68,223.08,,Platte,,On-Air,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,WA7SNU,Wheatland,WY,OPEN,,228.5,NE,,146.88,146.28,100,Platte,,On-Air,,GPARA,,,WRCG,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.1,0.6,123,KB7ZCL,"Morgan, TV Site.",UT,OPEN,,230.4,WNW,,147.1,147.7,123,Morgan,,On-Air,City of Morgan and surrounding communities.,,,,UVHFS,,,,,5,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.39,-0.6,100,KF5PFO,"Red River, Molycorp",NM,OPEN,,231.9,SSE,,145.39,144.79,100,Taos,,On-Air,Wide area.,Taos ARC,"E-power, linked.",,NMFCC,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.68,-0.6,123,N7JSQ,"Huntsville, Herd Mountain",UT,OPEN,,232.2,WNW,,146.68,146.08,123,Morgan,,On-Air,"Wide area: City of Morgan and surrounding communities, southern Bear Lake.","Amateur Radio, Inc","Autopatch, linked to (145.490).",,UVHFS,,,,CSQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.165,0.6,114.8,KC7SNO,Albin,WY,OPEN,,233.3,NE,,147.165,147.765,114.8,Laramie,,On-Air,,Shy-Wy Amateur Radio Club,E-power.,,WRCG,,,"Full-time to  
        147.10500 (KC7SNO) at Cheyenne, North Park, WY .
 


Full-time to  
        146.77500 (KC7SNO) at Cheyenne, Denver Hill, WY .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.25,-0.6,123,KF5PFO,"Red River, Valle Vidal",NM,OPEN,,234.1,SE,,145.25,144.65,123,Taos,,On-Air,,Taos ARC,,,NMFCC,,Taos Amateur Radio Club,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.88,-0.6,100,KC7BJY,"Big Piney,  The Hogsback",WY,OPEN,,234.1,NNW,,146.88,146.28,100,Sublette,,On-Air,,"Sublette Co ARC """,,,WRCG,,,,,9,SCARC: Mon at 19:30.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.6,-5,100,WA7VHF,"Page, Navajo Mountain",UT,OPEN,,238.3,SW,,448.6,443.6,100,San Juan,,On-Air,Wide Area.,Utah VHF Society,,,UVHFS,,http://utahvhfs.org/snowlink.html,"Full-time to  
        448.87500 (W7ARA) at Flagstaff, Mt. Elden, AZ .
 


Full-time to the  Intermountain Intertie System .",,,UVHFS: Tue at 20:00.,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.31,-0.6,103.5,WA7KMF,Red Spur,UT,OPEN,,239.6,NW,,145.31,144.71,103.5,Cache,,On-Air,Wide area: Logan and immediately surrounding communities.,Bridgerland ARC,"Autopatch, 5,700'.",,UVHFS,,BARC Repeaters,"Full-time to  
        146.72000 (WA7KMF) at Logan, Mt Logan, UT .",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446.775,-5,,KD0RDI,"Trinidad, Raton Pass",CO,OPEN,,239.9,SE,,446.775,441.775,,Las Animas,,On-Air,,Cheyenne Mountain Repeater Group (CMRG),,,CCARC,,,,,,,,,,,,,,,,KD0RDI (B),"jfindu lookup 
    /   dstar-users lookup",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.925,-5,100,W7CWI,"Page (AZ), Navajo Mountain",UT,OPEN,,240.5,SW,,449.925,444.925,100,San Juan,,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",Lake Powell ARG,10,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.75,-5,100,NA7DB,"Page (az), Navajo Mountain",UT,OPEN,,240.5,SW,,448.75,443.75,100,San Juan,,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",,10,,UVHFS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
146.96,-0.6,100,W7WAC,"Page (AZ), Navajo Mountain",UT,OPEN,,240.5,SW,,146.96,146.36,100,San Juan,,On-Air,"Wide area: Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",KE7OZE,,,UVHFS,,,,,10,,,Intermountain Intertie,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448.025,-5,123,W7DBA,Huntsville,UT,OPEN,I,240.9,WNW,,448.025,443.025,123,Weber,,On-Air,,,,,UVHFS,,,,,,,,,3211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
145.21,-0.6,123,W7DBA,Huntsville,UT,OPEN,,240.9,WNW,,145.21,144.61,123,Weber,,,City of Morgan and surrounding communities.,,4,,UVHFS,,http://w7dba.hopto.org/,,,,,Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447.375,-5,100,KG5JL,"Trinidad, Raton Pass",CO,OPEN,,241.5,SE,,447.375,442.375,100,Las Animas,,On-Air,"Covers I-25 from CO/NM border to north of Trinidad, CO.",KG5JL,E-power (batt).,,CCARC,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes; analog capable.,,,,,,Open ↑ / Open ↓,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449.6,-5,107.2,KC0CVU,"Trinidad, Raton Pass",CO,OPEN,,241.5,SE,,449.6,444.6,107.2,Las Animas,,Off-Air,Wide area.,Cheyenne Mtn Rptr Grp,E-power.,,CCARC,,CMRG Repeaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
147.375,0.6,100,K0BV,"Trinidad, Raton Pass",CO,OPEN,,241.5,SE,,147.375,147.975,100,Las Animas,,Off-Air,Good coverage along I-25 between CO/NM state line and 40 miles north.,K0BV,,,CCARC,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
