Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,County,Op Status,Sponsor,Features,IRLP,Coordination,Last update,DMR Enabled,Color Code,Wide Network,Affiliate,Web links,Downlink Tone,Coverage,Links,Notes,Nets,On-air,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,Denver Regional,Northern Colorado,EchoLink,Commands,Feed,AllStar,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,D-STAR Enabled,Node,Sources,Worldwide,North America,Local/Cluster,YSF Digital Enabled,DG-ID,Grid,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,WIRES-X,English,TAC 310,N. Colorado,Worldwide English,DCI Bridge,Mountain Reg USA,Location Photo,Wyoming,WyLOCAL,Europe,Southwest USA
442.25,5,CC1,N5UBJ,Aztec,NM,OPEN,string,220.2,SSW,string,442.25,447.25,string,San Juan,On-Air,undefined,undefined,undefined,NMFCC,string,string,1,string,undefined,http://www.aztrbonet.com/MinimalNetwatch,undefined,undefined,undefined,undefined,undefined,undefined,AZ-TrboNet,"Open Talkgroup View 


 
   
    
     Assignment 
     TS 
     TG 
     Access 
   

  Worldwide  1  1  PTT    North America  1  3  PTT    English  1  13  Full-Time      2    Full-Time    Europe  2  2  Full-Time    TAC 310  2  310  PTT    DCI Bridge  2  3100  PTT    Southwest USA  2  3176  PTT  
  
 
 
function myFunction(id) {
    var x = document.getElementById(id);
    if (x.className.indexOf(""w3-show"") == -1) {
        x.className += "" w3-show"";
    } else {
        x.className = x.className.replace("" w3-show"", """");
    }
}",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,1,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,1,2,undefined,undefined,2,undefined,undefined,undefined,undefined,2,2
146.74,-0.6,100,NM5SJ,Aztec,NM,OPEN,string,220.2,SSW,string,146.74,146.14,100,San Juan,On-Air,Totah ARC,"Closed autopatch, e-power.",undefined,NMFCC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.88,-0.6,100,KB5ITS,"Aztec, Tank Mtn",NM,OPEN,string,220.2,SSW,string,146.88,146.28,100,San Juan,On-Air,undefined,undefined,undefined,NMFCC,string,undefined,undefined,undefined,undefined,http://www.sjcham.com,undefined,undefined,Full-time to the  San Juan Connection System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.4,-5,string,K7QEQ,"Monticello, Abajo Peak",UT,CLOSED,string,220.7,WSW,string,447.4,442.4,string,San Juan,undefined,undefined,11,undefined,UVHFS,string,undefined,undefined,undefined,Cactus-Intertie,undefined,undefined,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.1,-5,107.2,K7QEQ,"Monticello, Abajo Peak",UT,OPEN,string,220.7,WSW,string,447.1,442.1,107.2,San Juan,On-Air,Grand Mesa Repeater Association (GMRA),E-power.,undefined,UVHFS,string,undefined,undefined,undefined,undefined,http://gmra.org,107.2,Wide area.,Full-time to the  GMRA Open System .,11,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.61,-0.6,88.5,K7SDC,"Monticello, Abajo Peak",UT,OPEN,EI,220.7,WSW,string,146.61,146.01,88.5,San Juan,On-Air,Sinbad Desert ARC,Remote base.,3270,UVHFS,string,undefined,undefined,undefined,undefined,http://www.sdarc.us/repeaters/abajo.html,undefined,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",undefined,11.36,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,64264,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
223.94,-1.6,string,K7QEQ,"Monticello, Abajo Pk",UT,CLOSED,string,220.7,WSW,string,223.94,222.34,string,San Juan,undefined,Grand Mesa Rptr Assoc,11,undefined,UVHFS,string,undefined,undefined,undefined,undefined,undefined,undefined,"Wide area: Southeastern Utah, Southwest Colorado, Northwest New Mexico and extreme Northeastern Arizona, including Monticello, Blanding, and much of Canyonlands National Park.",undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1291.1,-20,string,KF5VBE,Aztec,NM,CLOSED,string,222.5,SSW,string,1291.1,1271.1,undefined,Bernalillo,On-Air,San Juan County,DV only,undefined,NMFCC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KF5VBE (A) Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.115,-0.6,string,KF5VBE,Farmington,NM,OPEN,string,222.6,SSW,string,145.115,144.515,undefined,San Juan,On-Air,undefined,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,KF5VBE (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
444.8,5,77,N5BOP,Des Moines,NM,OPEN,string,232.4,SSE,string,444.8,449.8,77,Union,Off-Air,Sierra Grande Repeater Club,E-power.,undefined,NMFCC,string,undefined,undefined,undefined,undefined,undefined,undefined,Wide area.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.85,-0.6,100,N5BOP,Des Moines,NM,OPEN,string,232.4,SSE,string,146.85,146.25,100,Union,Off-Air,Sierra Grande RC,E-power.,undefined,NMFCC,string,undefined,undefined,undefined,undefined,undefined,undefined,Wide area.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.175,0.6,141.3,NM5EM,"Des Moines, Sierra Grande",NM,OPEN,string,232.4,SSE,string,147.175,147.775,141.3,Union,On-Air,NMEMA ARC,undefined,undefined,NMFCC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.64,-0.6,100,KZ0DEM,"Pritchett,  Tator Butte",CO,OPEN,string,233.5,SE,string,146.64,146.04,100,Las Animas,Off-Air,undefined,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,KZ0DEM Repeaters,100,Wide area: West BACA and East Las Animas counties.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.015,0.6,string,N2VHZ,Alliance,NE,OPEN,E,238.6,NE,string,147.015,147.615,string,Box Butte,On-Air,N2VHZ,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,Local.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,775183,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
145.445,-0.6,110.9,KD7PPP,"Lander, airport",WY,OPEN,string,239.5,NNW,string,145.445,144.845,110.9,Fremont,On-Air,"KC7CJN, WB7CJT",undefined,undefined,WRCG,string,undefined,undefined,undefined,FCARS,undefined,undefined,Lander and north to Wind River Canyon and south in the Wind River Mountains.,undefined,5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.715,-0.6,103.5,N0NEB,Alliance,NE,OPEN,string,239.8,NE,string,146.715,146.115,103.5,Box Butte,On-Air,TriCity,undefined,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,103.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.2,-5,118.8,KZ0DEM,Springfield,CO,OPEN,EI,241.8,SE,string,449.2,444.2,118.8,Baca,On-Air,Baca County Div of Emerg Mgt Communications,undefined,7142,undefined,string,undefined,undefined,undefined,undefined,undefined,118.8,provides coverage to central Baca County,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,97142,55,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.33,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,EI,241.8,SE,string,147.33,147.93,118.8,Baca,Off-Air,Baca County Amateur Emergency Management,undefined,7142,CCARC,string,undefined,undefined,undefined,undefined,KZ0DEM Repeaters,118.8,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,97142,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.09,0.6,118.8,KZ0DEM,Springfield,CO,OPEN,string,241.8,SE,string,147.09,147.69,118.8,Baca,undefined,BCDEARC,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,118.8,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.9,-5,123,KD7HLL,Mexican Hat,UT,OPEN,string,266,SW,string,449.9,444.9,123,San Juan,On-Air,undefined,6,undefined,UVHFS,string,undefined,undefined,undefined,undefined,undefined,undefined,"Lake Powell area from Bullfrog to Wahweap and Hite, toward the south into Arizona and North as far as Boulder.",undefined,Part time link to  two repeaters,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
