Frequency,Offset,Tone,Call,Location,ST/PR,Use,VOIP,Mi,Dir,,Downlink,Uplink,Uplink Tone,DMR Enabled,Color Code,Wide Network,Talkgroup Network,Talkgroups,Colorado,Southern Colorado,County,Op Status,Sponsor,Web links,Coordination,Last update,Coverage,Features,Notes,Links,Downlink Tone,EchoLink,AllStar,Nets,On-air,Affiliate,Worldwide,North America,English,Europe,TAC 310,DCI Bridge,Southwest USA,D-STAR Enabled,Node,Sources,IRLP,Grid,Commands,P25 Digital Enabled,NAC,Default Reflector,Mixed-Mode,Denver Regional,Northern Colorado,Location Photo,Feed,YSF Digital Enabled,DG-ID,Local/Cluster,WIRES-X,RX Location,Gunbarrel,Lousville,Lyons,Louisville #2,Data,DMRX 1,Utah Statewide 2,TAC 311,USA,Utah,Mountain Reg USA,PA (PA-525),Hytera USA,SNARS,Parrott,Audio Test,All TG's Off,All TG's On
145.115,-0.6,string,K7NAZ,"Williams, Bill Williams Mountain",AZ,OPEN,string,263.6,WSW,string,145.115,144.515,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,Bill Williams Mountain Radio Club,undefined,ARCA,string,undefined,"E-power, linked.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,K7NAZ (C) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
146.78,-0.6,91.5,K7NAZ,"Williams, Bill Williams Mountain",AZ,OPEN,string,263.6,WSW,string,146.78,146.18,91.5,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,Bill Williams Mtn Radio Club,undefined,ARCA,string,string,undefined,9,undefined,undefined,undefined,undefined,BWMRC Net Thurs 7:00pm,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DM35ve,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
445.7875,-5,string,K7NAZ,"Williams,  Bill Williams Mountain",AZ,OPEN,string,263.6,WSW,string,445.7875,440.7875,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,Bill Williams Mt. Radio Club,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,K7NAZ (B) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
1284.6,-20,string,K7NAZ,"Williams, Bill Williams Mountain",AZ,OPEN,string,263.6,WSW,string,1284.6,1264.6,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,Bill Williams Mountain Radio Club,undefined,ARCA,string,undefined,"E-power, linked.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,string,K7NAZ (A) Gateway Repeater,"jfindu lookup 
    /   dstar-users lookup",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.75,-5,123,K7NAZ,"Williams, Bill Williams Mountain",AZ,OPEN,string,263.6,WSW,string,449.75,444.75,123,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,Bill Williams Mtn RC,undefined,ARCA,string,Wide area.,undefined,9,Full-time to the  WIN System .,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.02,-5,string,NR7G,"Williams,  Bill Williams Mountain",AZ,CLOSED,string,263.6,WSW,string,448.02,443.02,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,K6TWE,undefined,ARCA,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.275,-5,string,K6DLP,"Williams,  Bill Williams Mountain",AZ,CLOSED,string,263.6,WSW,string,448.275,443.275,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,K6DLP,undefined,undefined,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
927.075,-25,218.1,WB7BYV,"Williams, Bill Williams Mountain",AZ,OPEN,A,263.7,WSW,string,927.075,902.075,218.1,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Coconino,On-Air,WB7BYV,undefined,ARCA,string,string,undefined,undefined,"Full-time to  
        927.11250 (WB7BYV) at Cottonwood, Mingus Mountain, AZ .
 


Full-time to  
        927.38750 (WB7BYV) at Prescott, AZ .
 


Full-time to  
        927.12500 (K7QDX) at Prescott, Mt Union, AZ .",218.1,undefined,41510,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.475,-5,186.2,WD7N,Springville,UT,OPEN,string,264.1,NW,string,447.475,442.475,186.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,On-Air,undefined,undefined,UVHFS,string,Utah County from Alpine to Payson.,4,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.3,-5,107.2,AC0KC,Fort Lupton,CO,OPEN,EI,264.5,NE,string,447.3,442.3,107.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Weld,On-Air,undefined,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,405804,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,3887,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
224.96,-1.6,CSQ,AC0KC,Fort Lupton,CO,OPEN,string,266.3,NE,string,224.96,223.36,CSQ,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Weld,On-Air,AC0KC,undefined,CCARC,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.625,-5,100,KE0SJ,Lochbuie,CO,OPEN,string,266.4,NE,string,447.625,442.625,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Adams,On-Air,Intermountain Repeater Group,Intermountain Repeater Group,undefined,string,Local/North Metro,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.25,-5,100,N6QWU,"Payson, West Mountain",UT,OPEN,E,268.7,NW,string,448.25,443.25,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,Off-Air,undefined,undefined,UVHFS,string,Wide area: Utah County from Alpine to Payson.,undefined,undefined,undefined,undefined,355674,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DN40cc,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.34,0.6,100,K7UCS,"Goshen, West Mountain",UT,OPEN,string,268.7,NW,string,147.34,147.94,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,On-Air,Utah Co ARES,http://www.ucares.org,UVHFS,string,Wide area: Utah County from Alpine to Payson. Salt Lake Valley communities from Salt Lake City to Draper. Cedar Valley and its surrounding communities.,E-power.,undefined,undefined,undefined,undefined,undefined,UCARES: Tues at 21:00.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,DN40cc,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
147.02,0.6,100,WA7UAH,"Goshen, West Mountain",UT,OPEN,string,268.7,NW,string,147.02,147.62,100,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,On-Air,ERC,undefined,UVHFS,string,Utah County from Alpine to Payson.,Autopatch.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.95,-5,string,WA7FFM,"Goshen,  West Mountain",UT,OPEN,string,268.7,NW,string,448.95,443.95,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,undefined,undefined,undefined,UVHFS,string,Utah County from Alpine to Payson.,6,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
449.825,-5,167.9,KB7YOT,Provo,UT,OPEN,string,268.8,NW,string,449.825,444.825,167.9,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,Off-Air,undefined,undefined,UVHFS,string,Utah County from Alpine to Payson.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.425,-5,string,N7EVC,Provo,UT,OPEN,string,269.7,NW,string,447.425,442.425,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Utah,Off-Air,undefined,undefined,UVHFS,string,Utah County from Alpine to Payson.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
447.875,-5,string,KC7KRY,"Eureka,  Eureka Peak",UT,OPEN,string,273.5,NW,string,447.875,442.875,string,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Juab,undefined,undefined,undefined,UVHFS,string,Wide area.,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Unknown,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
448.225,-5,146.2,KC7MVI,"Eureka,  Eureka Peak",UT,OPEN,string,273.5,NW,string,448.225,443.225,146.2,undefined,undefined,undefined,undefined,undefined,undefined,undefined,Juab,Off-Air,Utah Valley Comm College,undefined,UVHFS,string,Wide area: Utah County from Alpine to Payson.,"Autopatch, 4,300'.",undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined,undefined
